evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,start_date,strategy,policy,firm,tier
9,1,1,0,0.0,735.0,-735.0,0.0,0.0,,0,0.0,9.523809523809524,120,1140,2011-09-26,pct 0.5% 移动止损,accumulate,topstep,150k
10,1,1,1,1920.4739999997516,882.0,1038.4739999997516,1920.4739999997516,1920.4739999997516,1227.0,0,0.0,12.142857142857142,153,1107,2012-07-05,pct 0.5% 移动止损,accumulate,topstep,150k
8,1,1,1,1920.4739999997516,784.0,1136.4739999997516,1920.4739999997516,1920.4739999997516,1185.0,0,0.0,12.142857142857142,153,1107,2012-10-16,pct 0.5% 移动止损,accumulate,topstep,150k
9,1,1,1,1920.4739999997516,833.0,1087.4739999997516,1920.4739999997516,1920.4739999997516,1143.0,0,0.0,12.142857142857142,153,1107,2013-01-11,pct 0.5% 移动止损,accumulate,topstep,150k
8,1,1,1,1920.4739999997516,784.0,1136.4739999997516,1920.4739999997516,1920.4739999997516,1101.0,0,0.0,12.142857142857142,153,1107,2013-04-11,pct 0.5% 移动止损,accumulate,topstep,150k
8,1,1,1,1920.4739999997516,784.0,1136.4739999997516,1920.4739999997516,1920.4739999997516,1059.0,0,0.0,12.142857142857142,153,1107,2013-06-11,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1920.4739999997516,833.0,1087.4739999997516,1920.4739999997516,1920.4739999997516,1017.0,0,0.0,14.126984126984127,178,1082,2013-08-12,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,1,1920.4739999997516,882.0,1038.4739999997516,1920.4739999997516,1920.4739999997516,975.0,0,0.0,17.46031746031746,220,1040,2013-10-10,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1920.4739999997516,931.0,989.4739999997516,1920.4739999997516,1920.4739999997516,933.0,0,0.0,17.857142857142858,225,1035,2014-01-09,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,1,1920.4739999997516,980.0,940.4739999997516,1920.4739999997516,1920.4739999997516,891.0,0,0.0,17.857142857142858,225,1035,2014-04-03,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,1,1920.4739999997516,980.0,940.4739999997516,1920.4739999997516,1920.4739999997516,849.0,0,0.0,17.857142857142858,225,1035,2014-06-06,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,1,1920.4739999997516,980.0,940.4739999997516,1920.4739999997516,1920.4739999997516,807.0,0,0.0,17.857142857142858,225,1035,2014-08-08,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1920.4739999997516,931.0,989.4739999997516,1920.4739999997516,1920.4739999997516,765.0,0,0.0,17.857142857142858,225,1035,2014-10-14,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,1,1920.4739999997516,882.0,1038.4739999997516,1920.4739999997516,1920.4739999997516,723.0,0,0.0,17.857142857142858,225,1035,2015-01-14,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1920.4739999997516,931.0,989.4739999997516,1920.4739999997516,1920.4739999997516,681.0,0,0.0,17.857142857142858,225,1035,2015-04-07,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1920.4739999997516,931.0,989.4739999997516,1920.4739999997516,1920.4739999997516,639.0,0,0.0,17.857142857142858,225,1035,2015-06-05,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1864.4939999997412,931.0,933.4939999997412,1864.4939999997412,1864.4939999997412,600.0,0,0.0,17.61904761904762,222,1038,2015-08-06,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,1,2082.1139999998095,882.0,1200.1139999998095,2082.1139999998095,2082.1139999998095,539.0,0,0.0,19.047619047619047,240,1020,2015-10-07,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,2,3655.4219999997267,882.0,2773.4219999997267,1827.7109999998634,1839.2939999997936,436.0,0,0.0,18.73015873015873,236,1024,2015-12-17,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,1,1920.4739999997516,882.0,1038.4739999997516,1920.4739999997516,1920.4739999997516,471.0,0,0.0,17.857142857142858,225,1035,2016-02-19,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1920.4739999997516,931.0,989.4739999997516,1920.4739999997516,1920.4739999997516,429.0,0,0.0,17.857142857142858,225,1035,2016-04-20,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,1,1851.6959999999235,980.0,871.6959999999235,1851.6959999999235,1851.6959999999235,320.0,0,0.0,20.158730158730158,254,1006,2016-06-20,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,1,2082.1139999998095,882.0,1200.1139999998095,2082.1139999998095,2082.1139999998095,329.0,0,0.0,19.047619047619047,240,1020,2016-08-18,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,0,0.0,784.0,-784.0,0.0,0.0,,0,0.0,14.444444444444445,182,1078,2016-10-18,pct 0.5% 移动止损,accumulate,topstep,150k
7,1,1,0,0.0,539.0,-539.0,0.0,0.0,,0,0.0,5.714285714285714,72,1188,2016-12-16,pct 0.5% 移动止损,accumulate,topstep,150k
7,1,1,0,0.0,539.0,-539.0,0.0,0.0,,0,0.0,5.714285714285714,72,1188,2017-02-17,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,0,0.0,637.0,-637.0,0.0,0.0,,0,0.0,8.968253968253968,113,1147,2017-04-20,pct 0.5% 移动止损,accumulate,topstep,150k
7,1,1,0,0.0,539.0,-539.0,0.0,0.0,,0,0.0,5.714285714285714,72,1188,2017-06-20,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,0,0.0,637.0,-637.0,0.0,0.0,,0,0.0,8.80952380952381,111,1149,2017-08-18,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,0,0.0,686.0,-686.0,0.0,0.0,,0,0.0,8.80952380952381,111,1149,2017-10-18,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,0,0.0,686.0,-686.0,0.0,0.0,,0,0.0,8.80952380952381,111,1149,2017-12-18,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,0,0.0,637.0,-637.0,0.0,0.0,,0,0.0,8.80952380952381,111,1149,2018-02-20,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,0,0.0,637.0,-637.0,0.0,0.0,,0,0.0,8.80952380952381,111,1149,2018-04-20,pct 0.5% 移动止损,accumulate,topstep,150k
6,2,2,0,0.0,588.0,-588.0,0.0,0.0,,0,0.0,8.80952380952381,111,1149,2018-06-20,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,0,0.0,784.0,-784.0,0.0,0.0,,0,0.0,11.428571428571429,144,1116,2018-08-20,pct 0.5% 移动止损,accumulate,topstep,150k
7,1,1,0,0.0,441.0,-441.0,0.0,0.0,,0,0.0,3.0952380952380953,39,1221,2018-10-18,pct 0.5% 移动止损,accumulate,topstep,150k
9,2,2,0,0.0,686.0,-686.0,0.0,0.0,,0,0.0,6.666666666666667,84,1176,2018-12-19,pct 0.5% 移动止损,accumulate,topstep,150k
9,2,2,1,1917.4320000004025,784.0,1133.4320000004025,1917.4320000004025,1917.4320000004025,380.0,0,0.0,11.428571428571429,144,1116,2019-02-21,pct 0.5% 移动止损,accumulate,topstep,150k
9,2,2,2,3639.0959999998713,931.0,2708.0959999998713,1819.5479999999357,1828.962000000413,285.0,0,0.0,16.03174603174603,202,1058,2019-04-23,pct 0.5% 移动止损,accumulate,topstep,150k
9,2,2,1,1968.2100000002306,833.0,1135.2100000002306,1968.2100000002306,1968.2100000002306,289.0,0,0.0,12.222222222222221,154,1106,2019-06-21,pct 0.5% 移动止损,accumulate,topstep,150k
9,3,3,0,0.0,931.0,-931.0,0.0,0.0,,0,0.0,13.412698412698413,169,1091,2019-08-21,pct 0.5% 移动止损,accumulate,topstep,150k
10,3,3,1,2470.4460000003164,1078.0,1392.4460000003164,2470.4460000003164,2470.4460000003164,211.0,0,0.0,17.22222222222222,217,1043,2019-10-21,pct 0.5% 移动止损,accumulate,topstep,150k
9,3,3,3,6792.786000000977,1127.0,5665.786000000977,2264.2620000003258,2470.4460000003164,169.0,0,0.0,20.555555555555557,259,1001,2019-12-19,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,4,8405.100000000943,833.0,7572.100000000943,2101.2750000002357,2243.160000000126,1196.0,0,0.0,15.0,189,1071,2020-02-21,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,5,10443.240000001131,980.0,9463.240000001131,2088.648000000226,2243.160000000126,1154.0,0,0.0,18.41269841269841,232,1028,2020-04-22,pct 0.5% 移动止损,accumulate,topstep,150k
9,2,2,6,12245.292000001313,1078.0,11167.292000001313,2040.8820000002188,2243.160000000126,1112.0,0,0.0,20.714285714285715,261,999,2020-06-22,pct 0.5% 移动止损,accumulate,topstep,150k
9,2,2,6,12245.292000001313,1078.0,11167.292000001313,2040.8820000002188,2243.160000000126,1070.0,0,0.0,20.714285714285715,261,999,2020-08-20,pct 0.5% 移动止损,accumulate,topstep,150k
9,2,2,6,12245.292000001313,1078.0,11167.292000001313,2040.8820000002188,2243.160000000126,1028.0,0,0.0,21.349206349206348,269,991,2020-10-20,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,6,12245.292000001313,1029.0,11216.292000001313,2040.8820000002188,2243.160000000126,986.0,0,0.0,21.349206349206348,269,991,2020-12-18,pct 0.5% 移动止损,accumulate,topstep,150k
7,2,2,6,12245.292000001313,980.0,11265.292000001313,2040.8820000002188,2243.160000000126,944.0,0,0.0,21.349206349206348,269,991,2021-02-22,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,6,12245.292000001313,1029.0,11216.292000001313,2040.8820000002188,2243.160000000126,902.0,0,0.0,20.555555555555557,259,1001,2021-04-22,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,6,12245.292000001313,1029.0,11216.292000001313,2040.8820000002188,2243.160000000126,860.0,0,0.0,21.349206349206348,269,991,2021-06-22,pct 0.5% 移动止损,accumulate,topstep,150k
8,2,2,6,12245.292000001313,1029.0,11216.292000001313,2040.8820000002188,2243.160000000126,818.0,0,0.0,21.349206349206348,269,991,2021-08-20,pct 0.5% 移动止损,accumulate,topstep,150k
13,2,2,2,1731.2399999998743,882.0,849.2399999998743,865.6199999999371,1643.9219999999623,918.0,0,0.0,6.984126984126984,88,1172,2010-06-07,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,4,2663.819999999204,882.0,1781.819999999204,665.954999999801,1643.9219999999623,876.0,0,0.0,10.317460317460318,130,1130,2011-03-15,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,4,2663.819999999204,980.0,1683.819999999204,665.954999999801,1643.9219999999623,834.0,0,0.0,13.65079365079365,172,1088,2011-09-26,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,5,2791.3499999986907,1029.0,1762.3499999986907,558.2699999997382,1643.9219999999623,792.0,0,0.0,16.428571428571427,207,1053,2012-07-05,pct 0.75% 固定止损,immediate,topstep,150k
9,2,2,5,2791.3499999986907,931.0,1860.3499999986907,558.2699999997382,1643.9219999999623,750.0,0,0.0,16.428571428571427,207,1053,2012-10-16,pct 0.75% 固定止损,immediate,topstep,150k
9,2,2,5,2791.3499999986907,931.0,1860.3499999986907,558.2699999997382,1643.9219999999623,708.0,0,0.0,16.428571428571427,207,1053,2013-01-11,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,6,4445.261999998842,980.0,3465.261999998842,740.876999999807,1653.912000000151,666.0,0,0.0,18.49206349206349,233,1027,2013-04-11,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,9,6951.437999999483,1078.0,5873.437999999483,772.3819999999425,1653.912000000151,624.0,0,0.0,21.825396825396826,275,985,2013-06-11,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,11,13129.685999999772,1127.0,12002.685999999772,1193.6078181817975,3723.264000000176,582.0,0,0.0,23.333333333333332,294,966,2013-08-12,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,13,14720.83199999967,1225.0,13495.83199999967,1132.3716923076668,3723.264000000176,524.0,0,0.0,25.555555555555557,322,938,2013-10-10,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,13,14720.83199999967,1225.0,13495.83199999967,1132.3716923076668,3723.264000000176,482.0,0,0.0,25.555555555555557,322,938,2014-01-09,pct 0.75% 固定止损,immediate,topstep,150k
9,3,3,13,14720.83199999967,1274.0,13446.83199999967,1132.3716923076668,3723.264000000176,440.0,0,0.0,25.555555555555557,322,938,2014-04-03,pct 0.75% 固定止损,immediate,topstep,150k
9,3,3,13,14720.83199999967,1274.0,13446.83199999967,1132.3716923076668,3723.264000000176,398.0,0,0.0,25.555555555555557,322,938,2014-06-06,pct 0.75% 固定止损,immediate,topstep,150k
9,3,3,13,14720.83199999967,1274.0,13446.83199999967,1132.3716923076668,3723.264000000176,356.0,0,0.0,25.555555555555557,322,938,2014-08-08,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,11,13129.685999999772,1127.0,12002.685999999772,1193.6078181817975,3723.264000000176,330.0,0,0.0,23.333333333333332,294,966,2014-10-14,pct 0.75% 固定止损,immediate,topstep,150k
7,3,3,12,14505.983999999748,1078.0,13427.983999999748,1208.831999999979,3723.264000000176,287.0,0,0.0,22.38095238095238,282,978,2015-01-14,pct 0.75% 固定止损,immediate,topstep,150k
8,4,4,12,14505.983999999748,1176.0,13329.983999999748,1208.831999999979,3723.264000000176,245.0,0,0.0,23.253968253968253,293,967,2015-04-07,pct 0.75% 固定止损,immediate,topstep,150k
8,4,4,13,14720.83199999967,1274.0,13446.83199999967,1132.3716923076668,3723.264000000176,188.0,0,0.0,26.428571428571427,333,927,2015-06-05,pct 0.75% 固定止损,immediate,topstep,150k
8,4,4,13,14720.83199999967,1274.0,13446.83199999967,1132.3716923076668,3723.264000000176,146.0,0,0.0,26.428571428571427,333,927,2015-08-06,pct 0.75% 固定止损,immediate,topstep,150k
7,3,3,3,2412.5220000000672,637.0,1775.5220000000672,804.1740000000224,1573.4880000001635,131.0,0,0.0,8.015873015873016,101,1159,2015-10-07,pct 0.75% 固定止损,immediate,topstep,150k
6,3,3,15,13621.013999998473,1274.0,12347.013999998473,908.0675999998982,3723.264000000176,298.0,0,0.0,31.03174603174603,391,869,2015-12-17,pct 0.75% 固定止损,immediate,topstep,150k
7,1,1,4,3854.232000000088,588.0,3266.232000000088,963.558000000022,1296.4139999999666,705.0,0,0.0,7.698412698412699,97,1163,2016-02-19,pct 0.75% 固定止损,immediate,topstep,150k
7,1,1,4,3854.232000000088,588.0,3266.232000000088,963.558000000022,1296.4139999999666,663.0,0,0.0,7.698412698412699,97,1163,2016-04-20,pct 0.75% 固定止损,immediate,topstep,150k
7,3,3,9,11398.445999999898,980.0,10418.445999999898,1266.4939999999888,3723.264000000176,317.0,0,0.0,19.285714285714285,243,1017,2016-06-20,pct 0.75% 固定止损,immediate,topstep,150k
6,2,2,5,8684.42400000093,539.0,8145.42400000093,1736.884800000186,3723.264000000176,509.0,0,0.0,6.825396825396825,86,1174,2016-08-18,pct 0.75% 固定止损,immediate,topstep,150k
6,2,2,2,4019.1120000004653,441.0,3578.1120000004653,2009.5560000002326,4005.2160000002013,496.0,0,0.0,4.0476190476190474,51,1209,2016-10-18,pct 0.75% 固定止损,immediate,topstep,150k
8,2,2,3,4787.784000000742,588.0,4199.784000000742,1595.9280000002473,4005.2160000002013,432.0,0,0.0,5.7936507936507935,73,1187,2016-12-16,pct 0.75% 固定止损,immediate,topstep,150k
10,2,2,3,4787.784000000742,686.0,4101.784000000742,1595.9280000002473,4005.2160000002013,390.0,0,0.0,5.7936507936507935,73,1187,2017-02-17,pct 0.75% 固定止损,immediate,topstep,150k
9,2,2,11,13334.040000001603,882.0,12452.040000001603,1212.1854545456004,3723.264000000176,255.0,0,0.0,14.126984126984127,178,1082,2017-04-20,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,3,4080.600000000314,686.0,3394.600000000314,1360.2000000001046,2454.984000000113,354.0,0,0.0,5.238095238095238,66,1194,2017-06-20,pct 0.75% 固定止损,immediate,topstep,150k
9,3,3,7,8385.948000001074,882.0,7503.9480000010735,1197.992571428725,4005.2160000002013,255.0,0,0.0,12.619047619047619,159,1101,2017-08-18,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,7,8867.412000001093,931.0,7936.4120000010935,1266.773142857299,4005.2160000002013,244.0,0,0.0,13.095238095238095,165,1095,2017-10-18,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,7,8867.412000001093,931.0,7936.4120000010935,1266.773142857299,4005.2160000002013,202.0,0,0.0,13.095238095238095,165,1095,2017-12-18,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,10,12522.42000000151,1029.0,11493.42000000151,1252.2420000001507,3723.264000000176,134.0,0,0.0,15.555555555555555,196,1064,2018-02-20,pct 0.75% 固定止损,immediate,topstep,150k
11,3,3,8,10958.364000001118,980.0,9978.364000001118,1369.7955000001398,3723.264000000176,121.0,0,0.0,13.095238095238095,165,1095,2018-04-20,pct 0.75% 固定止损,immediate,topstep,150k
11,3,3,6,6780.70800000073,931.0,5849.70800000073,1130.1180000001216,2364.984000000113,101.0,0,0.0,11.428571428571429,144,1116,2018-06-20,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,9,7350.876000000642,1078.0,6272.876000000642,816.7640000000714,1938.1680000000692,75.0,0,0.0,16.428571428571427,207,1053,2018-08-20,pct 0.75% 固定止损,immediate,topstep,150k
11,3,3,5,4415.724000000616,1029.0,3386.724000000616,883.1448000001232,1938.1680000000692,907.0,0,0.0,14.841269841269842,187,1073,2018-10-18,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,5,4415.724000000616,882.0,3533.724000000616,883.1448000001232,1938.1680000000692,865.0,0,0.0,9.841269841269842,124,1136,2018-12-19,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,5,4415.724000000616,882.0,3533.724000000616,883.1448000001232,1938.1680000000692,823.0,0,0.0,9.841269841269842,124,1136,2019-02-21,pct 0.75% 固定止损,immediate,topstep,150k
10,2,2,5,4415.724000000616,833.0,3582.724000000616,883.1448000001232,1938.1680000000692,781.0,0,0.0,9.841269841269842,124,1136,2019-04-23,pct 0.75% 固定止损,immediate,topstep,150k
10,2,2,5,4415.724000000616,833.0,3582.724000000616,883.1448000001232,1938.1680000000692,739.0,0,0.0,9.841269841269842,124,1136,2019-06-21,pct 0.75% 固定止损,immediate,topstep,150k
9,2,2,6,5918.796000000657,833.0,5085.796000000657,986.4660000001095,1938.1680000000692,697.0,0,0.0,11.031746031746032,139,1121,2019-08-21,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,6,5918.796000000657,980.0,4938.796000000657,986.4660000001095,1938.1680000000692,655.0,0,0.0,12.698412698412698,160,1100,2019-10-21,pct 0.75% 固定止损,immediate,topstep,150k
10,2,2,6,5918.796000000657,931.0,4987.796000000657,986.4660000001095,1938.1680000000692,613.0,0,0.0,12.698412698412698,160,1100,2019-12-19,pct 0.75% 固定止损,immediate,topstep,150k
11,2,2,6,5918.796000000657,980.0,4938.796000000657,986.4660000001095,1938.1680000000692,571.0,0,0.0,12.698412698412698,160,1100,2020-02-21,pct 0.75% 固定止损,immediate,topstep,150k
9,3,3,7,7457.130000000691,931.0,6526.130000000691,1065.3042857143844,1938.1680000000692,529.0,0,0.0,13.571428571428571,171,1089,2020-04-22,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,8,8075.232000000717,1078.0,6997.232000000717,1009.4040000000896,1938.1680000000692,487.0,0,0.0,16.904761904761905,213,1047,2020-06-22,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,9,8120.250000000943,1176.0,6944.250000000943,902.2500000001048,1938.1680000000692,445.0,0,0.0,20.238095238095237,255,1005,2020-08-20,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,11,9351.39600000105,1274.0,8077.39600000105,850.1269090910046,1938.1680000000692,403.0,0,0.0,23.571428571428573,297,963,2020-10-20,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,15,11662.290000001209,1274.0,10388.290000001209,777.4860000000806,1938.1680000000692,361.0,0,0.0,26.904761904761905,339,921,2020-12-18,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,19,14882.526000001348,1372.0,13510.526000001348,783.2908421053341,1938.1680000000692,319.0,0,0.0,30.238095238095237,381,879,2021-02-22,pct 0.75% 固定止损,immediate,topstep,150k
8,3,3,22,19379.034000001448,1470.0,17909.034000001448,880.8651818182478,2604.6900000000314,277.0,0,0.0,33.57142857142857,423,837,2021-04-22,pct 0.75% 固定止损,immediate,topstep,150k
10,3,3,24,20624.166000001536,1617.0,19007.166000001536,859.3402500000642,2604.6900000000314,235.0,0,0.0,35.476190476190474,447,813,2021-06-22,pct 0.75% 固定止损,immediate,topstep,150k
9,3,3,28,22919.472000001926,1666.0,21253.472000001926,818.5525714286402,2604.6900000000314,206.0,0,0.0,39.523809523809526,498,762,2021-08-20,pct 0.75% 固定止损,immediate,topstep,150k
13,2,2,3,1613.6347499999,882.0,731.6347499998999,537.8782499999667,821.9609999999811,918.0,0,0.0,6.984126984126984,88,1172,2010-06-07,pct 0.75% 固定止损,half_buffer,topstep,150k
11,2,2,5,2091.5572499994364,882.0,1209.5572499994364,418.31144999988726,821.9609999999811,876.0,0,0.0,10.317460317460318,130,1130,2011-03-15,pct 0.75% 固定止损,half_buffer,topstep,150k
11,2,2,6,2108.3309999991325,980.0,1128.3309999991325,351.3884999998554,821.9609999999811,834.0,0,0.0,13.65079365079365,172,1088,2011-09-26,pct 0.75% 固定止损,half_buffer,topstep,150k
11,2,2,7,2391.0378749989177,1029.0,1362.0378749989177,341.5768392855597,821.9609999999811,792.0,0,0.0,16.50793650793651,208,1052,2012-07-05,pct 0.75% 固定止损,half_buffer,topstep,150k
9,2,2,7,2391.0378749989177,931.0,1460.0378749989177,341.5768392855597,821.9609999999811,750.0,0,0.0,16.50793650793651,208,1052,2012-10-16,pct 0.75% 固定止损,half_buffer,topstep,150k
9,2,2,7,2391.0378749989177,931.0,1460.0378749989177,341.5768392855597,821.9609999999811,708.0,0,0.0,16.50793650793651,208,1052,2013-01-11,pct 0.75% 固定止损,half_buffer,topstep,150k
8,3,3,7,2391.0378749989177,931.0,1460.0378749989177,341.5768392855597,821.9609999999811,666.0,0,0.0,17.61904761904762,222,1038,2013-04-11,pct 0.75% 固定止损,half_buffer,topstep,150k
8,3,3,10,3327.2988749993306,1029.0,2298.2988749993306,332.72988749993306,821.9609999999811,624.0,0,0.0,20.952380952380953,264,996,2013-06-11,pct 0.75% 固定止损,half_buffer,topstep,150k
7,3,3,14,9820.500187499878,1078.0,8742.500187499878,701.4642991071341,2429.4487500001546,582.0,0,0.0,24.285714285714285,306,954,2013-08-12,pct 0.75% 固定止损,half_buffer,topstep,150k
8,3,3,16,11287.259999999733,1176.0,10111.259999999733,705.4537499999833,2429.4487500001546,524.0,0,0.0,26.11111111111111,329,931,2013-10-10,pct 0.75% 固定止损,half_buffer,topstep,150k
8,3,3,16,11287.259999999733,1176.0,10111.259999999733,705.4537499999833,2429.4487500001546,482.0,0,0.0,26.11111111111111,329,931,2014-01-09,pct 0.75% 固定止损,half_buffer,topstep,150k
9,3,3,16,11287.259999999733,1225.0,10062.259999999733,705.4537499999833,2429.4487500001546,440.0,0,0.0,26.11111111111111,329,931,2014-04-03,pct 0.75% 固定止损,half_buffer,topstep,150k
9,3,3,16,11287.259999999733,1225.0,10062.259999999733,705.4537499999833,2429.4487500001546,398.0,0,0.0,26.11111111111111,329,931,2014-06-06,pct 0.75% 固定止损,half_buffer,topstep,150k
9,3,3,16,11287.259999999733,1225.0,10062.259999999733,705.4537499999833,2429.4487500001546,356.0,0,0.0,26.11111111111111,329,931,2014-08-08,pct 0.75% 固定止损,half_buffer,topstep,150k
8,3,3,14,9820.500187499878,1127.0,8693.500187499878,701.4642991071341,2429.4487500001546,330.0,0,0.0,24.444444444444443,308,952,2014-10-14,pct 0.75% 固定止损,half_buffer,topstep,150k
7,3,3,14,10413.471937499877,1078.0,9335.471937499877,743.8194241071341,2429.4487500001546,287.0,0,0.0,24.126984126984127,304,956,2015-01-14,pct 0.75% 固定止损,half_buffer,topstep,150k
8,4,4,14,10413.471937499877,1176.0,9237.471937499877,743.8194241071341,2429.4487500001546,245.0,0,0.0,25.0,315,945,2015-04-07,pct 0.75% 固定止损,half_buffer,topstep,150k
8,4,4,16,11287.259999999733,1225.0,10062.259999999733,705.4537499999833,2429.4487500001546,188.0,0,0.0,26.984126984126984,340,920,2015-06-05,pct 0.75% 固定止损,half_buffer,topstep,150k
8,4,4,16,11287.259999999733,1225.0,10062.259999999733,705.4537499999833,2429.4487500001546,146.0,0,0.0,26.984126984126984,340,920,2015-08-06,pct 0.75% 固定止损,half_buffer,topstep,150k
6,3,3,7,3169.0625625000594,784.0,2385.0625625000594,452.7232232142942,926.7828750000205,131.0,0,0.0,14.761904761904763,186,1074,2015-10-07,pct 0.75% 固定止损,half_buffer,topstep,150k
6,3,3,18,12370.759910155097,1372.0,10998.759910155097,687.264439453061,2455.2911250001503,298.0,0,0.0,33.333333333333336,420,840,2015-12-17,pct 0.75% 固定止损,half_buffer,topstep,150k
7,2,2,5,2818.827562500144,637.0,2181.827562500144,563.7655125000288,931.7688750000278,705.0,0,0.0,9.047619047619047,114,1146,2016-02-19,pct 0.75% 固定止损,half_buffer,topstep,150k
7,2,2,5,2818.827562500144,637.0,2181.827562500144,563.7655125000288,931.7688750000278,663.0,0,0.0,9.047619047619047,114,1146,2016-04-20,pct 0.75% 固定止损,half_buffer,topstep,150k
7,3,3,11,8206.865437499979,980.0,7226.865437499979,746.0786761363617,2429.4487500001546,317.0,0,0.0,20.396825396825395,257,1003,2016-06-20,pct 0.75% 固定止损,half_buffer,topstep,150k
6,2,2,7,7429.46231250096,588.0,6841.46231250096,1061.3517589287087,2429.4487500001546,509.0,0,0.0,8.80952380952381,111,1149,2016-08-18,pct 0.75% 固定止损,half_buffer,topstep,150k
6,2,2,5,6495.059250000601,539.0,5956.059250000601,1299.0118500001204,2185.53300000014,496.0,0,0.0,6.984126984126984,88,1172,2016-10-18,pct 0.75% 固定止损,half_buffer,topstep,150k
8,2,2,6,6641.878500000857,686.0,5955.878500000857,1106.9797500001428,2421.86400000015,432.0,0,0.0,8.412698412698413,106,1154,2016-12-16,pct 0.75% 固定止损,half_buffer,topstep,150k
10,2,2,6,6641.878500000857,784.0,5857.878500000857,1106.9797500001428,2421.86400000015,390.0,0,0.0,8.412698412698413,106,1154,2017-02-17,pct 0.75% 固定止损,half_buffer,topstep,150k
9,2,2,13,12070.244197267295,980.0,11090.244197267295,928.480322866715,2464.7852109376604,255.0,0,0.0,16.11111111111111,203,1057,2017-04-20,pct 0.75% 固定止损,half_buffer,topstep,150k
9,2,2,7,4802.427000000249,735.0,4067.427000000249,686.0610000000355,1227.4920000000566,354.0,0,0.0,9.682539682539682,122,1138,2017-06-20,pct 0.75% 固定止损,half_buffer,topstep,150k
